Address,USB0::0x2A8D::0x5001::MY58002415::0::INSTR,,,,,,,,,,,,,,,,
Model,DAQ970A,,,,,,,,,,,,,,,,
Serial Number:,MY58002415,,,,,,,,,,,,,,,,
Firmware Version,A.02.01-01.00-02.01-00.02-01.02-03-02,,,,,,,,,,,,,,,,
Start Time,2026-02-03 11:32:10.784,,,,,,,,,,,,,,,,
Stop Time,2026-02-03 11:34:23.342,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,
Modules,5,Slot 0,SCD,Slot 1,DAQM900A,Slot 2,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,
2026-02-03 11:34:20.269,1279,2026-02-03 11:34:20.269,10.2239807,,,,,,,,,,,,,,
2026-02-03 11:34:20.369,1280,2026-02-03 11:34:20.369,10.2243843,,,,,,,,,,,,,,
2026-02-03 11:34:20.469,1281,2026-02-03 11:34:20.469,10.2247968,,,,,,,,,,,,,,
2026-02-03 11:34:20.569,1282,2026-02-03 11:34:20.569,10.2252034,,,,,,,,,,,,,,
2026-02-03 11:34:20.734,1283,2026-02-03 11:34:20.734,10.2258661,,,,,,,,,,,,,,
2026-02-03 11:34:20.770,1284,2026-02-03 11:34:20.770,10.2260159,,,,,,,,,,,,,,
2026-02-03 11:34:20.869,1285,2026-02-03 11:34:20.869,10.2264104,,,,,,,,,,,,,,
2026-02-03 11:34:20.969,1286,2026-02-03 11:34:20.969,10.2268081,,,,,,,,,,,,,,
2026-02-03 11:34:21.069,1287,2026-02-03 11:34:21.069,10.2272037,,,,,,,,,,,,,,
2026-02-03 11:34:21.205,1288,2026-02-03 11:34:21.205,10.2277485,,,,,,,,,,,,,,
2026-02-03 11:34:21.269,1289,2026-02-03 11:34:21.269,10.2280038,,,,,,,,,,,,,,
2026-02-03 11:34:21.369,1290,2026-02-03 11:34:21.369,10.2283965,,,,,,,,,,,,,,
2026-02-03 11:34:21.469,1291,2026-02-03 11:34:21.469,10.2287891,,,,,,,,,,,,,,
2026-02-03 11:34:21.569,1292,2026-02-03 11:34:21.569,10.2291867,,,,,,,,,,,,,,
2026-02-03 11:34:21.669,1293,2026-02-03 11:34:21.669,10.2295776,,,,,,,,,,,,,,
2026-02-03 11:34:21.781,1294,2026-02-03 11:34:21.781,10.2300093,,,,,,,,,,,,,,
2026-02-03 11:34:21.869,1295,2026-02-03 11:34:21.869,10.2303528,,,,,,,,,,,,,,
2026-02-03 11:34:21.969,1296,2026-02-03 11:34:21.969,10.230742,,,,,,,,,,,,,,
2026-02-03 11:34:22.174,1297,2026-02-03 11:34:22.174,10.2315302,,,,,,,,,,,,,,
2026-02-03 11:34:22.269,1298,2026-02-03 11:34:22.269,10.231895,,,,,,,,,,,,,,
2026-02-03 11:34:22.369,1299,2026-02-03 11:34:22.369,10.2322827,,,,,,,,,,,,,,
2026-02-03 11:34:22.469,1300,2026-02-03 11:34:22.469,10.2326658,,,,,,,,,,,,,,
2026-02-03 11:34:22.569,1301,2026-02-03 11:34:22.569,10.2330459,,,,,,,,,,,,,,
2026-02-03 11:34:22.669,1302,2026-02-03 11:34:22.669,10.2334228,,,,,,,,,,,,,,
